trial_id,block_no,ori,rest_this_trial
153,9,59,0
154,9,101,0
155,9,19,0
156,9,81,0
157,9,41,0
158,9,141,0
159,9,179,0
160,9,119,0
161,9,79,0
162,9,61,0
163,10,149,1
164,10,53,0
165,10,133,0
166,10,169,0
167,10,33,0
168,10,109,0
169,10,153,0
170,10,49,0
171,10,13,0
172,10,73,0
173,10,89,0
174,10,9,0
175,10,29,0
176,10,129,0
177,10,173,0
178,10,113,0
179,10,93,0
180,10,69,0
181,11,118,1
182,11,138,0
183,11,100,0
184,11,80,0
185,11,140,0
186,11,38,0
187,11,98,0
188,11,20,0
189,11,58,0
190,11,18,0
191,11,78,0
192,11,158,0
193,11,178,0
194,11,120,0
195,11,60,0
196,11,160,0
197,11,40,0
198,11,0,0
199,12,87,1
200,12,127,0
201,12,107,0
202,12,151,0
203,12,27,0
204,12,71,0
205,12,67,0
206,12,131,0
207,12,51,0
208,12,31,0
209,12,91,0
210,12,111,0
211,12,7,0
212,12,11,0
213,12,147,0
214,12,171,0
215,12,47,0
216,12,167,0
217,13,66,1
218,13,37,0
219,13,46,0
220,13,126,0
221,13,57,0
222,13,26,0
223,13,157,0
224,13,117,0
225,13,177,0
226,13,97,0
227,13,106,0
228,13,166,0
229,13,6,0
230,13,77,0
231,13,146,0
232,13,17,0
233,13,86,0
234,13,137,0
235,14,179,1
236,14,81,0
237,14,39,0
238,14,119,0
239,14,99,0
240,14,101,0
241,14,121,0
242,14,41,0
243,14,141,0
244,14,59,0
245,14,161,0
246,14,21,0
247,14,1,0
248,14,139,0
249,14,61,0
250,14,159,0
251,14,79,0
252,14,19,0
253,15,40,1
254,15,60,0
255,15,160,0
256,15,100,0
257,15,175,0
258,15,15,0
259,15,20,0
260,15,80,0
261,15,120,0
262,15,35,0
263,15,135,0
264,15,95,0
265,15,155,0
266,15,75,0
267,15,55,0
268,15,0,0
269,15,140,0
270,15,115,0
271,16,34,1
272,16,24,0
273,16,74,0
274,16,144,0
275,16,84,0
276,16,14,0
277,16,64,0
278,16,4,0
279,16,164,0
280,16,104,0
281,16,44,0
282,16,54,0
283,16,134,0
284,16,94,0
285,16,154,0
286,16,174,0
287,16,114,0
288,16,124,0
289,17,71,1
290,17,171,0
291,17,91,0
292,17,131,0
293,17,111,0
294,17,31,0
295,17,105,0
296,17,11,0
297,17,165,0
298,17,125,0
299,17,151,0
300,17,145,0
301,17,65,0
302,17,25,0
303,17,85,0
304,17,45,0
305,17,51,0
306,17,5,0
307,18,148,1
308,18,48,0
309,18,88,0
310,18,130,0
311,18,70,0
312,18,30,0
313,18,168,0
314,18,68,0
315,18,50,0
316,18,128,0
317,18,90,0
318,18,170,0
319,18,110,0
320,18,28,0
321,18,150,0
322,18,10,0
323,18,108,0
324,18,8,0
325,19,134,1
326,19,49,0
327,19,94,0
328,19,29,0
329,19,129,0
330,19,54,0
331,19,149,0
332,19,34,0
333,19,169,0
334,19,109,0
335,19,114,0
336,19,14,0
337,19,74,0
338,19,154,0
339,19,174,0
340,19,89,0
341,19,9,0
342,19,69,0
343,20,17,1
344,20,49,0
345,20,9,0
346,20,69,0
347,20,109,0
348,20,137,0
349,20,149,0
350,20,89,0
351,20,177,0
352,20,169,0
353,20,29,0
354,20,77,0
355,20,37,0
356,20,129,0
357,20,97,0
358,20,117,0
359,20,157,0
360,20,57,0
