trial_id,block_no,ori,rest_this_trial
142,8,44,0
143,8,18,0
144,8,64,0
145,9,8,1
146,9,70,0
147,9,128,0
148,9,170,0
149,9,50,0
150,9,48,0
151,9,90,0
152,9,28,0
153,9,88,0
154,9,130,0
155,9,108,0
156,9,168,0
157,9,148,0
158,9,68,0
159,9,110,0
160,9,10,0
161,9,150,0
162,9,30,0
163,10,97,1
164,10,103,0
165,10,23,0
166,10,17,0
167,10,117,0
168,10,83,0
169,10,143,0
170,10,77,0
171,10,123,0
172,10,3,0
173,10,57,0
174,10,177,0
175,10,37,0
176,10,137,0
177,10,63,0
178,10,43,0
179,10,157,0
180,10,163,0
181,11,20,1
182,11,160,0
183,11,140,0
184,11,0,0
185,11,60,0
186,11,120,0
187,11,18,0
188,11,118,0
189,11,178,0
190,11,80,0
191,11,58,0
192,11,98,0
193,11,138,0
194,11,78,0
195,11,100,0
196,11,38,0
197,11,40,0
198,11,158,0
199,12,121,1
200,12,21,0
201,12,30,0
202,12,81,0
203,12,150,0
204,12,10,0
205,12,161,0
206,12,90,0
207,12,110,0
208,12,141,0
209,12,101,0
210,12,50,0
211,12,170,0
212,12,130,0
213,12,1,0
214,12,70,0
215,12,61,0
216,12,41,0
217,13,104,1
218,13,158,0
219,13,18,0
220,13,24,0
221,13,44,0
222,13,98,0
223,13,124,0
224,13,144,0
225,13,38,0
226,13,118,0
227,13,4,0
228,13,164,0
229,13,58,0
230,13,84,0
231,13,138,0
232,13,178,0
233,13,64,0
234,13,78,0
235,14,69,1
236,14,51,0
237,14,31,0
238,14,9,0
239,14,11,0
240,14,129,0
241,14,71,0
242,14,169,0
243,14,111,0
244,14,149,0
245,14,29,0
246,14,49,0
247,14,91,0
248,14,171,0
249,14,131,0
250,14,89,0
251,14,151,0
252,14,109,0
253,15,122,1
254,15,2,0
255,15,172,0
256,15,132,0
257,15,142,0
258,15,72,0
259,15,102,0
260,15,22,0
261,15,152,0
262,15,112,0
263,15,82,0
264,15,62,0
265,15,32,0
266,15,52,0
267,15,12,0
268,15,162,0
269,15,42,0
270,15,92,0
271,16,151,1
272,16,109,0
273,16,51,0
274,16,131,0
275,16,111,0
276,16,169,0
277,16,49,0
278,16,69,0
279,16,171,0
280,16,9,0
281,16,11,0
282,16,71,0
283,16,149,0
284,16,129,0
285,16,31,0
286,16,91,0
287,16,89,0
288,16,29,0
289,17,142,1
290,17,178,0
291,17,2,0
292,17,62,0
293,17,58,0
294,17,22,0
295,17,78,0
296,17,102,0
297,17,118,0
298,17,82,0
299,17,98,0
300,17,42,0
301,17,38,0
302,17,158,0
303,17,18,0
304,17,138,0
305,17,162,0
306,17,122,0
307,18,133,1
308,18,149,0
309,18,93,0
310,18,33,0
311,18,49,0
312,18,89,0
313,18,129,0
314,18,53,0
315,18,109,0
316,18,169,0
317,18,153,0
318,18,73,0
319,18,173,0
320,18,13,0
321,18,29,0
322,18,113,0
323,18,9,0
324,18,69,0
325,19,118,1
326,19,18,0
327,19,160,0
328,19,140,0
329,19,138,0
330,19,0,0
331,19,98,0
332,19,58,0
333,19,120,0
334,19,80,0
335,19,20,0
336,19,40,0
337,19,38,0
338,19,158,0
339,19,100,0
340,19,178,0
341,19,78,0
342,19,60,0
343,20,108,1
344,20,68,0
345,20,48,0
346,20,14,0
347,20,54,0
348,20,74,0
349,20,28,0
350,20,174,0
351,20,134,0
352,20,94,0
353,20,34,0
354,20,8,0
355,20,128,0
356,20,168,0
357,20,88,0
358,20,148,0
359,20,154,0
360,20,114,0
