trial_id,block_no,ori,rest_this_trial
237,14,47,0
238,14,147,0
239,14,110,0
240,14,87,0
241,14,90,0
242,14,50,0
243,14,130,0
244,14,107,0
245,14,30,0
246,14,170,0
247,14,70,0
248,14,67,0
249,14,150,0
250,14,127,0
251,14,7,0
252,14,167,0
253,15,142,1
254,15,22,0
255,15,82,0
256,15,122,0
257,15,62,0
258,15,151,0
259,15,31,0
260,15,11,0
261,15,51,0
262,15,171,0
263,15,111,0
264,15,42,0
265,15,131,0
266,15,162,0
267,15,91,0
268,15,2,0
269,15,71,0
270,15,102,0
271,16,112,1
272,16,12,0
273,16,40,0
274,16,0,0
275,16,172,0
276,16,20,0
277,16,80,0
278,16,160,0
279,16,52,0
280,16,120,0
281,16,132,0
282,16,140,0
283,16,100,0
284,16,60,0
285,16,92,0
286,16,32,0
287,16,72,0
288,16,152,0
289,17,53,1
290,17,89,0
291,17,153,0
292,17,73,0
293,17,69,0
294,17,93,0
295,17,9,0
296,17,13,0
297,17,149,0
298,17,29,0
299,17,109,0
300,17,133,0
301,17,169,0
302,17,113,0
303,17,33,0
304,17,129,0
305,17,49,0
306,17,173,0
307,18,95,1
308,18,155,0
309,18,42,0
310,18,35,0
311,18,15,0
312,18,2,0
313,18,115,0
314,18,122,0
315,18,162,0
316,18,135,0
317,18,82,0
318,18,142,0
319,18,22,0
320,18,175,0
321,18,75,0
322,18,62,0
323,18,102,0
324,18,55,0
325,19,2,1
326,19,150,0
327,19,102,0
328,19,30,0
329,19,70,0
330,19,110,0
331,19,90,0
332,19,122,0
333,19,130,0
334,19,62,0
335,19,10,0
336,19,170,0
337,19,142,0
338,19,22,0
339,19,82,0
340,19,50,0
341,19,42,0
342,19,162,0
343,20,47,1
344,20,51,0
345,20,91,0
346,20,151,0
347,20,87,0
348,20,107,0
349,20,67,0
350,20,167,0
351,20,27,0
352,20,71,0
353,20,131,0
354,20,147,0
355,20,127,0
356,20,31,0
357,20,171,0
358,20,111,0
359,20,11,0
360,20,7,0
