trial_id,block_no,ori,rest_this_trial
294,17,66,0
295,17,106,0
296,17,26,0
297,17,110,0
298,17,50,0
299,17,126,0
300,17,6,0
301,17,146,0
302,17,10,0
303,17,46,0
304,17,170,0
305,17,30,0
306,17,86,0
307,18,68,1
308,18,134,0
309,18,94,0
310,18,88,0
311,18,14,0
312,18,168,0
313,18,28,0
314,18,108,0
315,18,74,0
316,18,154,0
317,18,174,0
318,18,48,0
319,18,54,0
320,18,148,0
321,18,34,0
322,18,114,0
323,18,8,0
324,18,128,0
325,19,84,1
326,19,154,0
327,19,14,0
328,19,104,0
329,19,114,0
330,19,144,0
331,19,4,0
332,19,44,0
333,19,24,0
334,19,64,0
335,19,34,0
336,19,74,0
337,19,54,0
338,19,174,0
339,19,94,0
340,19,164,0
341,19,124,0
342,19,134,0
343,20,52,1
344,20,152,0
345,20,126,0
346,20,132,0
347,20,166,0
348,20,92,0
349,20,66,0
350,20,6,0
351,20,112,0
352,20,12,0
353,20,86,0
354,20,46,0
355,20,72,0
356,20,172,0
357,20,146,0
358,20,106,0
359,20,32,0
360,20,26,0
