trial_id,block_no,ori,rest_this_trial
299,17,69,0
300,17,95,0
301,17,175,0
302,17,29,0
303,17,35,0
304,17,9,0
305,17,55,0
306,17,155,0
307,18,175,1
308,18,143,0
309,18,63,0
310,18,35,0
311,18,95,0
312,18,3,0
313,18,55,0
314,18,115,0
315,18,163,0
316,18,23,0
317,18,103,0
318,18,135,0
319,18,123,0
320,18,15,0
321,18,43,0
322,18,75,0
323,18,155,0
324,18,83,0
325,19,37,1
326,19,157,0
327,19,122,0
328,19,2,0
329,19,117,0
330,19,162,0
331,19,102,0
332,19,177,0
333,19,97,0
334,19,17,0
335,19,22,0
336,19,57,0
337,19,82,0
338,19,77,0
339,19,42,0
340,19,137,0
341,19,142,0
342,19,62,0
343,20,19,1
344,20,139,0
345,20,6,0
346,20,126,0
347,20,26,0
348,20,86,0
349,20,166,0
350,20,119,0
351,20,146,0
352,20,39,0
353,20,79,0
354,20,99,0
355,20,159,0
356,20,106,0
357,20,46,0
358,20,66,0
359,20,59,0
360,20,179,0
