trial_id,block_no,ori,rest_this_trial
295,17,107,0
296,17,94,0
297,17,34,0
298,17,154,0
299,17,47,0
300,17,74,0
301,17,67,0
302,17,134,0
303,17,7,0
304,17,14,0
305,17,27,0
306,17,127,0
307,18,163,1
308,18,123,0
309,18,63,0
310,18,72,0
311,18,32,0
312,18,3,0
313,18,83,0
314,18,92,0
315,18,143,0
316,18,132,0
317,18,12,0
318,18,152,0
319,18,43,0
320,18,52,0
321,18,103,0
322,18,112,0
323,18,23,0
324,18,172,0
325,19,43,1
326,19,103,0
327,19,136,0
328,19,23,0
329,19,63,0
330,19,16,0
331,19,96,0
332,19,83,0
333,19,36,0
334,19,56,0
335,19,176,0
336,19,123,0
337,19,3,0
338,19,116,0
339,19,76,0
340,19,143,0
341,19,163,0
342,19,156,0
343,20,29,1
344,20,129,0
345,20,18,0
346,20,169,0
347,20,9,0
348,20,78,0
349,20,158,0
350,20,38,0
351,20,58,0
352,20,49,0
353,20,149,0
354,20,138,0
355,20,109,0
356,20,98,0
357,20,178,0
358,20,118,0
359,20,89,0
360,20,69,0
