trial_id,block_no,ori,rest_this_trial
308,18,173,0
309,18,133,0
310,18,167,0
311,18,67,0
312,18,93,0
313,18,147,0
314,18,13,0
315,18,73,0
316,18,47,0
317,18,7,0
318,18,153,0
319,18,53,0
320,18,33,0
321,18,87,0
322,18,107,0
323,18,127,0
324,18,113,0
325,19,134,1
326,19,24,0
327,19,114,0
328,19,154,0
329,19,64,0
330,19,104,0
331,19,174,0
332,19,164,0
333,19,74,0
334,19,84,0
335,19,124,0
336,19,14,0
337,19,44,0
338,19,144,0
339,19,4,0
340,19,34,0
341,19,94,0
342,19,54,0
343,20,130,1
344,20,109,0
345,20,50,0
346,20,150,0
347,20,49,0
348,20,70,0
349,20,149,0
350,20,129,0
351,20,90,0
352,20,9,0
353,20,29,0
354,20,30,0
355,20,170,0
356,20,10,0
357,20,169,0
358,20,110,0
359,20,69,0
360,20,89,0
