trial_id,block_no,ori,rest_this_trial
223,13,81,0
224,13,153,0
225,13,1,0
226,13,41,0
227,13,113,0
228,13,141,0
229,13,121,0
230,13,161,0
231,13,133,0
232,13,53,0
233,13,173,0
234,13,13,0
235,14,23,1
236,14,176,0
237,14,123,0
238,14,83,0
239,14,16,0
240,14,156,0
241,14,116,0
242,14,143,0
243,14,36,0
244,14,103,0
245,14,76,0
246,14,96,0
247,14,43,0
248,14,163,0
249,14,56,0
250,14,63,0
251,14,136,0
252,14,3,0
253,15,107,1
254,15,16,0
255,15,167,0
256,15,87,0
257,15,127,0
258,15,7,0
259,15,96,0
260,15,156,0
261,15,116,0
262,15,47,0
263,15,36,0
264,15,67,0
265,15,136,0
266,15,176,0
267,15,56,0
268,15,76,0
269,15,147,0
270,15,27,0
271,16,177,1
272,16,48,0
273,16,137,0
274,16,17,0
275,16,148,0
276,16,77,0
277,16,68,0
278,16,108,0
279,16,157,0
280,16,57,0
281,16,88,0
282,16,117,0
283,16,128,0
284,16,97,0
285,16,168,0
286,16,28,0
287,16,37,0
288,16,8,0
289,17,109,1
290,17,177,0
291,17,17,0
292,17,37,0
293,17,129,0
294,17,69,0
295,17,117,0
296,17,157,0
297,17,89,0
298,17,169,0
299,17,97,0
300,17,149,0
301,17,9,0
302,17,29,0
303,17,57,0
304,17,49,0
305,17,77,0
306,17,137,0
307,18,130,1
308,18,70,0
309,18,109,0
310,18,50,0
311,18,10,0
312,18,129,0
313,18,29,0
314,18,149,0
315,18,89,0
316,18,170,0
317,18,90,0
318,18,110,0
319,18,30,0
320,18,69,0
321,18,150,0
322,18,169,0
323,18,49,0
324,18,9,0
325,19,12,1
326,19,172,0
327,19,87,0
328,19,112,0
329,19,52,0
330,19,72,0
331,19,167,0
332,19,92,0
333,19,67,0
334,19,32,0
335,19,152,0
336,19,27,0
337,19,127,0
338,19,132,0
339,19,7,0
340,19,147,0
341,19,107,0
342,19,47,0
343,20,51,1
344,20,151,0
345,20,83,0
346,20,63,0
347,20,103,0
348,20,171,0
349,20,23,0
350,20,3,0
351,20,11,0
352,20,91,0
353,20,163,0
354,20,111,0
355,20,143,0
356,20,71,0
357,20,43,0
358,20,123,0
359,20,131,0
360,20,31,0
