trial_id,block_no,ori,rest_this_trial
161,9,45,0
162,9,76,0
163,10,8,1
164,10,108,0
165,10,176,0
166,10,88,0
167,10,116,0
168,10,68,0
169,10,36,0
170,10,148,0
171,10,28,0
172,10,16,0
173,10,128,0
174,10,96,0
175,10,168,0
176,10,156,0
177,10,76,0
178,10,56,0
179,10,136,0
180,10,48,0
181,11,59,1
182,11,19,0
183,11,159,0
184,11,121,0
185,11,101,0
186,11,81,0
187,11,61,0
188,11,39,0
189,11,141,0
190,11,99,0
191,11,21,0
192,11,161,0
193,11,1,0
194,11,139,0
195,11,179,0
196,11,119,0
197,11,79,0
198,11,41,0
199,12,27,1
200,12,67,0
201,12,147,0
202,12,32,0
203,12,172,0
204,12,52,0
205,12,72,0
206,12,167,0
207,12,87,0
208,12,47,0
209,12,107,0
210,12,92,0
211,12,112,0
212,12,7,0
213,12,127,0
214,12,12,0
215,12,152,0
216,12,132,0
217,13,55,1
218,13,135,0
219,13,75,0
220,13,7,0
221,13,47,0
222,13,27,0
223,13,15,0
224,13,35,0
225,13,67,0
226,13,107,0
227,13,155,0
228,13,127,0
229,13,115,0
230,13,95,0
231,13,87,0
232,13,167,0
233,13,147,0
234,13,175,0
235,14,162,1
236,14,62,0
237,14,102,0
238,14,122,0
239,14,179,0
240,14,99,0
241,14,142,0
242,14,42,0
243,14,59,0
244,14,82,0
245,14,22,0
246,14,2,0
247,14,39,0
248,14,159,0
249,14,19,0
250,14,119,0
251,14,79,0
252,14,139,0
253,15,156,1
254,15,61,0
255,15,81,0
256,15,36,0
257,15,141,0
258,15,101,0
259,15,121,0
260,15,56,0
261,15,76,0
262,15,41,0
263,15,116,0
264,15,176,0
265,15,1,0
266,15,136,0
267,15,96,0
268,15,21,0
269,15,16,0
270,15,161,0
271,16,122,1
272,16,12,0
273,16,52,0
274,16,62,0
275,16,142,0
276,16,162,0
277,16,42,0
278,16,132,0
279,16,102,0
280,16,72,0
281,16,2,0
282,16,22,0
283,16,92,0
284,16,112,0
285,16,172,0
286,16,152,0
287,16,82,0
288,16,32,0
289,17,3,1
290,17,91,0
291,17,83,0
292,17,111,0
293,17,63,0
294,17,171,0
295,17,51,0
296,17,71,0
297,17,43,0
298,17,163,0
299,17,103,0
300,17,11,0
301,17,123,0
302,17,31,0
303,17,151,0
304,17,131,0
305,17,23,0
306,17,143,0
307,18,34,1
308,18,147,0
309,18,7,0
310,18,67,0
311,18,107,0
312,18,14,0
313,18,134,0
314,18,167,0
315,18,54,0
316,18,154,0
317,18,127,0
318,18,47,0
319,18,87,0
320,18,174,0
321,18,94,0
322,18,27,0
323,18,114,0
324,18,74,0
325,19,103,1
326,19,158,0
327,19,63,0
328,19,3,0
329,19,123,0
330,19,98,0
331,19,178,0
332,19,83,0
333,19,143,0
334,19,58,0
335,19,138,0
336,19,118,0
337,19,43,0
338,19,18,0
339,19,38,0
340,19,78,0
341,19,163,0
342,19,23,0
343,20,30,1
344,20,120,0
345,20,60,0
346,20,170,0
347,20,160,0
348,20,40,0
349,20,10,0
350,20,140,0
351,20,100,0
352,20,50,0
353,20,110,0
354,20,150,0
355,20,80,0
356,20,90,0
357,20,0,0
358,20,20,0
359,20,70,0
360,20,130,0
