trial_id,block_no,ori,rest_this_trial
266,15,65,0
267,15,45,0
268,15,25,0
269,15,158,0
270,15,5,0
271,16,139,1
272,16,125,0
273,16,159,0
274,16,19,0
275,16,65,0
276,16,25,0
277,16,45,0
278,16,79,0
279,16,105,0
280,16,165,0
281,16,145,0
282,16,59,0
283,16,39,0
284,16,5,0
285,16,85,0
286,16,119,0
287,16,99,0
288,16,179,0
289,17,0,1
290,17,80,0
291,17,31,0
292,17,160,0
293,17,51,0
294,17,111,0
295,17,91,0
296,17,100,0
297,17,60,0
298,17,151,0
299,17,171,0
300,17,71,0
301,17,40,0
302,17,120,0
303,17,11,0
304,17,131,0
305,17,20,0
306,17,140,0
307,18,75,1
308,18,24,0
309,18,15,0
310,18,155,0
311,18,55,0
312,18,35,0
313,18,4,0
314,18,115,0
315,18,135,0
316,18,44,0
317,18,64,0
318,18,84,0
319,18,175,0
320,18,124,0
321,18,104,0
322,18,144,0
323,18,164,0
324,18,95,0
325,19,167,1
326,19,173,0
327,19,153,0
328,19,127,0
329,19,13,0
330,19,93,0
331,19,113,0
332,19,7,0
333,19,27,0
334,19,87,0
335,19,147,0
336,19,73,0
337,19,67,0
338,19,47,0
339,19,107,0
340,19,53,0
341,19,33,0
342,19,133,0
343,20,162,1
344,20,133,0
345,20,13,0
346,20,113,0
347,20,122,0
348,20,22,0
349,20,53,0
350,20,82,0
351,20,62,0
352,20,33,0
353,20,153,0
354,20,2,0
355,20,93,0
356,20,102,0
357,20,142,0
358,20,42,0
359,20,73,0
360,20,173,0
