trial_id,block_no,ori,rest_this_trial
182,11,22,0
183,11,137,0
184,11,102,0
185,11,37,0
186,11,117,0
187,11,42,0
188,11,17,0
189,11,97,0
190,11,157,0
191,11,62,0
192,11,57,0
193,11,122,0
194,11,82,0
195,11,2,0
196,11,177,0
197,11,142,0
198,11,77,0
199,12,16,1
200,12,167,0
201,12,107,0
202,12,67,0
203,12,116,0
204,12,47,0
205,12,7,0
206,12,176,0
207,12,127,0
208,12,56,0
209,12,87,0
210,12,36,0
211,12,96,0
212,12,147,0
213,12,136,0
214,12,76,0
215,12,156,0
216,12,27,0
217,13,87,1
218,13,33,0
219,13,7,0
220,13,147,0
221,13,27,0
222,13,133,0
223,13,53,0
224,13,113,0
225,13,47,0
226,13,67,0
227,13,127,0
228,13,13,0
229,13,107,0
230,13,153,0
231,13,73,0
232,13,167,0
233,13,173,0
234,13,93,0
235,14,149,1
236,14,119,0
237,14,129,0
238,14,159,0
239,14,29,0
240,14,139,0
241,14,69,0
242,14,79,0
243,14,39,0
244,14,169,0
245,14,89,0
246,14,49,0
247,14,9,0
248,14,59,0
249,14,99,0
250,14,109,0
251,14,19,0
252,14,179,0
253,15,18,1
254,15,118,0
255,15,98,0
256,15,23,0
257,15,43,0
258,15,58,0
259,15,163,0
260,15,103,0
261,15,158,0
262,15,3,0
263,15,123,0
264,15,83,0
265,15,78,0
266,15,138,0
267,15,178,0
268,15,63,0
269,15,38,0
270,15,143,0
271,16,101,1
272,16,81,0
273,16,98,0
274,16,41,0
275,16,158,0
276,16,38,0
277,16,121,0
278,16,18,0
279,16,21,0
280,16,118,0
281,16,138,0
282,16,141,0
283,16,78,0
284,16,58,0
285,16,1,0
286,16,178,0
287,16,161,0
288,16,61,0
289,17,92,1
290,17,122,0
291,17,2,0
292,17,12,0
293,17,32,0
294,17,172,0
295,17,142,0
296,17,22,0
297,17,52,0
298,17,162,0
299,17,102,0
300,17,112,0
301,17,152,0
302,17,42,0
303,17,62,0
304,17,132,0
305,17,82,0
306,17,72,0
307,18,34,1
308,18,162,0
309,18,154,0
310,18,114,0
311,18,54,0
312,18,22,0
313,18,102,0
314,18,2,0
315,18,142,0
316,18,134,0
317,18,62,0
318,18,122,0
319,18,14,0
320,18,174,0
321,18,94,0
322,18,82,0
323,18,42,0
324,18,74,0
325,19,91,1
326,19,171,0
327,19,71,0
328,19,11,0
329,19,106,0
330,19,111,0
331,19,46,0
332,19,126,0
333,19,86,0
334,19,26,0
335,19,166,0
336,19,146,0
337,19,31,0
338,19,131,0
339,19,66,0
340,19,6,0
341,19,151,0
342,19,51,0
343,20,44,1
344,20,99,0
345,20,59,0
346,20,79,0
347,20,64,0
348,20,84,0
349,20,179,0
350,20,144,0
351,20,164,0
352,20,4,0
353,20,19,0
354,20,39,0
355,20,104,0
356,20,124,0
357,20,119,0
358,20,24,0
359,20,139,0
360,20,159,0
